Nest,Observed,Species,PIT,AE1,LFF,AE2,RFF,AE3,CNT,CNN,CW,SNT,SNN,SW,Biopsy,Incubation,Rel_Eggs,Eggs_Taken,Hatched,Unhatched,Live,Dead,Pipped,Comments,time,hatchdate,date,hatchsucc,emergencesucc,disVeg,disHT,final_lat,final_long,final_access,treatment,total_eggs,orig_lat,orig_long,reloc_lat,reloc_long,reloc_access,access,orig_beach_side,reloc_beach_side,tags,returning_turtle,disHT2,disVeg2,dna_id,prevtags,first_action,exit_time
74,Y,Cc,43357F370E,E,RRE165,E,RRE160,E,95.5,95,90.5,90.7,90,70.2,,64,,,53,36,2,5,0,Individual was clean with a few large barnacles and a small colony of what looked like coral (sample taken) she was also missing a piece of her carapace,11:30:00 PM,02OCT2003,30JUL2003,,,,,33.8431500,-77.964080,36R,N,,33.8431500,-77.964080,,,,36R,,,,,,,,,,
75,Y,Cc,4132351F26,A,RRE151,A,RRE153,A,99.3,98,90,,,,,56,,,73,5,2,0,0,"Came upon individual in the middle of filling the egg chamber. I was only able to tag and pit tag before her descent. She looked healthy, very clean, few barnacles. West, very close to high tide line on South Beach by fences, had to move it. Relocated to N 33.85432 W -77.99403 L of access 25",12:50:00 AM,27SEP2003,02AUG2003,,,,,33.8543200,-77.994030,25L,Y,,33.8568800,-78.000180,33.8543200,-77.994030,25L,19L,South,,,,,,,,,
76,Y,Cc,985100010679375,E,SSE844,E,RRE120,E,102.7,101,95.4,99.2,98,69.5,,66,109,,87,11,10,0,0,Relocated to N 33.84248 W -77.96287 Original nest location too close to high tide line,1:45:00 AM,09OCT2003,04AUG2003,,,,,33.8424800,-77.962870,36R,Y,,33.8409200,-77.960250,33.8424800,-77.962870,36R,36R,South,,,,,,,,,
77,N,Cc,,,,,,,,,,,,,,,,,,,,,,,2:00:00 AM,,06AUG2003,,,,,33.8449800,-77.959980,41L,N,,33.8449800,-77.959980,,,,41L,,,,,,,,,,
1,Y,Cc,,,XXR852,E,,,,104,99,,95,79,Y,65,,,108,8,0,1,,Satellite tag- Maureen!,3:47:00 AM,01AUG2004,28MAY2004,,,,,33.8441200,-77.966330,39R,N,,33.8441200,-77.966330,,,,39R,East,,,,,,,,,
2,Y,Cc,,,,,SSN078,E,,101,95,,96,69.7,,61,,,109,5,4,0,,"3 stragglers delivered to Ft. Fisher Aquarium 7/31, have lumps, rereleased",10:53:00 PM,28JUL2004,28MAY2004,,,,,33.8540300,-77.959750,42L,N,,33.8540300,-77.959750,,,,42L,East,,,,,,,,,
3,Y,Cc,,,,,RRE205,A,,85,94,,81,72.5,,,,,,,,,,"possibly not a nest, Chunk of shell missing by tail",11:05:00 PM,,29MAY2004,,,,,33.8424700,-77.959970,,N,,33.8424700,-77.959970,,,,,East,,,,,,,,,
4,Y,Cc,,,RRE203,A,XXM636,E,,113,100.5,,104,83.4,Y,,,,1,153,0,1,,"nest exposed by Hurricane Charley, Big gash in shell about half way up; notch missing above back left flipper",12:30:00 AM,,31MAY2004,,,,,33.8498800,-77.980530,28L,N,,33.8498800,-77.980530,,,,28L,South,,,,,,,,,
5,Y,Cc,,,RRE207,A,,,,106,103.4,,99,81.6,,55,,,127,5,47,1,,,3:45:00 AM,26JUL2004,01JUN2004,,,,,33.8482800,-77.959750,36L,N,,33.8482800,-77.959750,,,,36L,South,,,,,,,,,
6,Y,Cc,,,RRE193,A,,,105.2,104,95.7,98,97,78.2,,,,,33,91,0,33,,1 hatchling lost to ghost crab 8/4,2:15:00 AM,,05JUN2004,,,,,33.8432000,-77.964220,36,N,,33.8432000,-77.964220,,,,36,South,,,,,,,,,
7,N,Cc,,,,,,,,,,,,,,66,,,91,2,2,0,,,4:30:00 AM,10AUG2004,05JUN2004,,,,,33.8509700,-77.960000,39L,N,,33.8509700,-77.960000,,,,39L,East,,,,,,,,,
8,Y,Cc,,,RRE117,A,RRE115,A,104.5,,90.6,95.5,,67.5,,64,115,,113,2,0,1,,,10:00:00 PM,09AUG2004,06JUN2004,,,,,33.8589200,-77.959450,42L,N,,33.8589200,-77.959450,,,,42L,East,,,,,,,,,
9,Y,Cc,,,RRE195,A,RRE179,A,95,93,86.5,,,,Y,64,,,12,32,0,11,,lost to Hurricane Charley,12:05:00 AM,10AUG2004,08JUN2004,,,,,33.8445000,-77.950120,39,N,,33.8445000,-77.950120,,,,39,East,,,,,,,,,
10,Y,Cc,4413117674,A,RRE216,A,SSN078,E,102.5,101,93.7,97.4,98,74.3,Y,,,,66,6,0,0,,Satelitte tag #49821,2:45:00 AM,,11JUN2004,,,,,33.8677000,-78.101330,41R,N,,33.8677000,-78.101330,,,,41R,East,,,,,,,,,
11,Y,Cc,4414761145,A,XXR852,E,RRE204,A,106.4,105,95,99.3,96,98.4,,,128,1,48,80,39,9,,"most of nest drowned while washed over by Tropical Storm Alex on night of 8/2/04, Satellite tag- Maureen!",9:30:00 PM,,11JUN2004,,,,,33.8448100,-77.967360,28L,Y,,33.8496300,-77.980570,33.8448100,-77.967360,28L,,,South,,,,,,,,
12,Y,Cc,4413160215,A,"RRE203, XXM637",E,XXM636,E,114,113,101,104.7,105,77.5,,,160,,4,152,0,4,,lost to Hurricane Charley,12:20:00 AM,,12JUN2004,,,,,33.8496200,-77.979830,29L,N,,33.8496200,-77.979830,,,,29L,South,,,,,,,,,
13,Y,Cc,,,RRE300,A,RRE249,A,98,97,85,91,90,69.1,Y,,,,59,18,0,0,,,11:30:00 PM,,16JUN2004,,,,,33.8429000,-77.960000,41L,N,,33.8429000,-77.960000,,,,41L,East,,,,,,,,,
14,Y,Cc,4413287E0A,A,RRE298,A,RRE299,A,94.5,94,86,,,,Y,54,,,26,76,3,2,,"lost to Hurricane Charley, 3 hatchlings taken to Turtle Hospital, Small chunk missing from carapace just about back right flipper",11:50:00 PM,10AUG2004,16JUN2004,,,,,33.8454700,-77.968870,36R,N,,33.8454700,-77.968870,,,,36R,South,,,,,,,,,
15,N,Cc,,,,,,,,,,,,,,,,,,,,,,"nest laid below escarpment, eggs exposed, remaining eggs could not be found",2:00:00 PM,,17JUN2004,,,,,33.8533800,-77.957600,23R,N,,33.8533800,-77.957600,,,,23R,South,,,,,,,,,
16,Y,Cc,4414012650,A,RRE296,A,RRE275,A,109.3,109,105,,,,,,,,,,,,,whole nest lost to spring tides,2:43:00 AM,,18JUN2004,,,,,33.8434700,-77.964960,36L,N,,33.8434700,-77.964960,,,,36L,South,,,,,,,,,
17,N,Cc,,,,,,,,,,,,,,,,,,,,,,"could not find nest during excavation, 1 eggshell found, no egg chamber",6:00:00 AM,,18JUN2004,,,,,33.8482500,-77.960060,41L,N,,33.8482500,-77.960060,,,,41L,East,,,,,,,,,
18,Y,Cc,4413117674,E,RRE216,E,SSN078,E,102.5,101,93.7,99.4,98,74.3,Y,57,,,111,10,19,1,,Satelitte tag #49821,3:35:00 AM,20AUG2004,24JUN2004,,,,,33.8430800,-77.959970,39,N,,33.8430800,-77.959970,,,,39,East,,,,,,,,,
19,N,Cc,,,,,,,,,,,,,,,,,,,,,,lost to Hurricane Charley,7:00:00 AM,,24JUN2004,,,,,33.8521800,-77.987420,24,N,,33.8521800,-77.987420,,,,24,South,,,,,,,,,
20,Y,Cc,4414761145,E,XXR852,E,RRE204,E,106.4,105,94,99.3,96,98.4,,57,,,102,22,0,1,,Satellite tag- Maureen!,10:50:00 PM,20AUG2004,24JUN2004,,,,,33.8461500,-77.970250,35L,N,,33.8461500,-77.970250,,,,35L,South,,,,,,,,,
21,Y,Cc,,,RRE195,E,RRE261,A,95,93,86.5,,,,,57,,,90,27,5,2,,,,21AUG2004,25JUN2004,,,,,33.8453700,-77.968630,36L,N,,33.8453700,-77.968630,,,,36L,South,,,,,,,,,
22,Y,Cc,45296F1743,A,RRE193,E,RRE263,A,107,105,97,100.9,99,77.6,,64,,,109,30,0,0,,,2:10:00 AM,04SEP2004,02JUL2004,,,,,33.8575500,-77.959550,42L,N,,33.8575500,-77.959550,,,,42L,East,,,,,,,,,
23,Y,Cc,45257F5623,A,RRE117,E,RRE294,A,106.5,106,91.5,96.2,96,64.1,,62,,,115,4,1,0,,,9:30:00 AM,03SEP2004,03JUL2004,,,,,33.8614500,-77.959220,42L,N,,33.8614500,-77.959220,,,,42L,East,,,,,,,,,
24,Y,Cc,,,RRE273,A,XXM642,E,96.8,96,73.8,103.9,104,95,Y,,,,85,15,1,0,,,1:00:00 AM,03SEP2004,04JUL2004,,,,,33.8447700,-77.959930,39,N,,33.8447700,-77.959930,,,,39,East,,,,,,,,,
25,N,Cc,,,,,,,,,,,,,,,,,,,,,,Tropical Storm Alex washed away nest on escarpment,4:15:00 AM,,05JUL2004,,,,,33.8582500,-78.002700,14L,N,,33.8582500,-78.002700,,,,14L,South,,,,,,,,,
26,Y,Cc,4413160215,E,XXM637,E,XXM636,E,114,113,101,104.7,105,77.5,,,,,,,,,,washed away by Hurricane Charley,2:05:00 AM,,06JUL2004,,,,,33.8514000,-77.984820,26R,N,,33.8514000,-77.984820,,,,26R,South,,,,,,,,,
27,Y,Cc,4413117674,E,RRE216,E,RRE143,A,,101,93.7,,98,74.3,,60,,,40,71,1,0,,"many of UH eggs developed, Satelitte tag #49821",11:00:00 PM,06SEP2004,08JUL2004,,,,,33.8434300,-77.964200,36L,N,,33.8434300,-77.964200,,,,36L,South,,,,,,,,,
28,Y,Cc,4414761145,E,XXR852,E,RRE204,E,108.5,105,97.5,102.3,102,77.2,,62,124,1,10,114,0,0,,"many of UH eggs developed, Satellite tag- Maureen!",11:00:00 PM,07SEP2004,08JUL2004,,,,,33.8434300,-77.964200,39R,Y,,33.8420500,-77.959880,33.8434300,-77.964200,39R,36L,South,East,,,,,,,,
29,Y,Cc,452413103D,A,RRE195,E,RRE261,E,,,,,,,,,,,8,103,8,0,,"8 inches of packed sand removed and 8 hathclings found, Missing half of front right flipper",10:05:00 PM,,08JUL2004,,,,,33.8406300,-77.961480,36L,N,,33.8406300,-77.961480,,,,36L,South,,,,,,,,,
30,Y,Cc,,,RRE293,A,RRE208,A,96.2,95,92.3,88,87,70.9,,55,129,5,58,44,0,0,,did not find missing eggs,12:50:00 AM,25AUG2004,09JUL2004,,,,,33.8428000,-77.963800,36L,Y,,33.8466700,-77.959480,33.8428000,-77.963800,36L,,,South,,,,,,,,
31,Y,Cc,4255376C24,A,RRE292,A,RRE291,A,98.7,97,91.5,94.8,94,73.8,,,,,,,,,,fox ate about 20 eggs by tunneling under cage,10:30:00 PM,,09JUL2004,,,,,33.8475500,-77.974020,34,N,,33.8475500,-77.974020,,,,34,South,,,,,,,,,
32,N,Cc,,,,,,,,,,,,,,,,,,,,,,"fox ate about 10 eggs, nest could not be located during excavation",,,,,,,,33.8452800,-77.959850,40,N,,33.8452800,-77.959850,,,,40,East,,,,,,,,,
33,Y,Cc,425D0B2431,A,RRE274,A,,,101,99,93,,,,,,,,,,,,,Tropical Storm Alex washed away nest,3:50:00 AM,,14JUL2004,,,,,33.8837500,-77.955550,42L,N,,33.8837500,-77.955550,,,,42L,East,,,,,,,,,
34,Y,Cc,42555D1E52,A,RRE273,E,XXM642,E,105,103,96,96.8,96,71.5,,,,,,,,,,lost to swells and erosion9/20/04,11:53:00 PM,,17JUL2004,,,,,33.0100800,-77.959920,39R,N,,33.0100800,-77.959920,,,,39R,East,,,,,,,,,
35,Y,Cc,4413117674,E,RRE216,E,RRE143,E,,,,,,,,,,,,,,,,"lost to swells and erosion 9/21/04, Satellite tag #49821",1:45:00 AM,,19JUL2004,,,,,33.8536800,-77.959780,42L,N,,33.8536800,-77.959780,,,,42L,East,,,,,,,,,
36,Y,Cc,4414761145,E,XXR852,E,RRE204,E,106.5,106,99,99.3,96,98.4,,,,,,,,,,"lost to spring tides, no eggs found during excavation, Satellite tag- Maureen!",3:45:00 AM,,20JUL2004,,,,,33.8435800,-77.965180,36L,N,,33.8435800,-77.965180,,,,36L,South,,,,,,,,,
37,N,Cc,,,,,,,,,,,,,,,,,,,,,,lost to swells and erosion 9/21,5:20:00 AM,,20JUL2004,,,,,33.8931500,-77.952850,42L,N,,33.8931500,-77.952850,,,,42L,East,,,,,,,,,
38,Y,Cc,4253323E24,A,RRE293,E,RRE181,A,95.5,95,87.5,88.7,91,69.4,,68,88,6,51,37,0,3,,"moved after Tropical Storm Alex because it was underwater for 2 days, and at risk from high spring tides after erosion, approx. 5 eggs broken during relocation",11:20:00 PM,29SEP2004,23JUL2004,,,,,33.8434200,-77.964860,36,Y,,33.8434200,-77.964860,,,,36,,,,,,,,,,
39,Y,Cc,4255030833,A,RRE268,A,RRE196,A,96.5,96,95,90,90,74.5,,,,,,,,,,nest lost to Hurricane Charley,12:50:00 AM,,27JUL2004,,,,,33.8492500,-77.979020,,N,,33.8492500,-77.979020,,,,,South,,,,,,,,,
40,Y,Cc,4413117674,E,RRE216,E,RRE143,E,102.5,101,93.7,98.1,97,74.3,,68,,,118,12,21,1,,Satellite tag #49821,2:15:00 AM,07OCT2004,31JUL2004,,,,,33.8609000,-77.959250,42L,N,,33.8609000,-77.959250,,,,42L,East,,,,,,,,,
41,N,,,,,,,,,,,,,,,,,,25,71,6,2,,,3:53:00 AM,,09AUG2004,,,,,33.8527300,-77.988900,24L,N,,33.8527300,-77.988900,,,,24L,South,,,,,,,,,
42,N,,,,,,,,,,,,,,,,,,,,,,,Turtle not seen,6:30:00 AM,,16AUG2004,,,,,33.9047700,-77.948360,42L,N,,33.9047700,-77.948360,,,,42L,East,,,,,,,,,
1,Y,Cc,425553341F,A,RRE277,A,RRE279,A,105.5,104,90.5,100,98,73.5,Y,59,,,88,54,3,1,,,11:04:00 PM,26JUL2005,28MAY2005,,,,,33.8501300,-77.980770,28,N,,33.8501300,-77.980770,,,,28,South,,,,,,,,,
2,Y,Cc,4252166200,A,RRE243,E,RRE278,A,109,107,99.5,98.5,98,74.5,Y,,,,,,,,,"fox predation- 3 hatchlings released 8/3; 4 unhatched eggs, 4 live hatchlings with yolk not fully absorbed (all released), Tumor on left side of neck",1:20:00 AM,,01JUN2005,,,,,33.8712700,-77.957720,42L,N,,33.8712700,-77.957720,,,,42L,East,,,,,,,,,
3,Y,Cc,4254315F41,A,RRE281,A,RRE244,A,101,101,91,91,90,72,Y,64,,,41,16,24,3,,30 eggs relocated for last few days of incubation; 24 hatchlings released 8/5 when damaged nest found,10:56:00 PM,05AUG2005,02JUN2005,,,,,33.8755200,-77.957530,42L,N,,33.8755200,-77.957530,,,,42L,East,,,,,,,,,
4,Y,Cc,,,RRE280,A,RRE259,A,112,112,94,106,105,72.2,Y,54,,,112,17,2,0,,,12:10:00 AM,28JUL2005,04JUN2005,,,,,33.8458300,-77.969120,35L,N,,33.8458300,-77.969120,,,,35L,South,,,,,,,,,
5,Y,Cc,,,RRE242,E,RRE218,E,87,84,76,81.5,80,60.7,,59,,,49,22,1,0,,,12:45:00 AM,11AUG2005,13JUN2005,,68%,,,33.8444700,-77.967370,36L,N,,33.8444700,-77.967370,,,,36L,South,,,,,,,,,
6,Y,Cc,,,RRE231,A,RRE230,A,105.7,103,95.5,98.5,97,73.4,,65,,,68,28,0,0,,"24 broken eggs found; 1 hatchling released, remainder of nest incubating- inventory only includes eggs that were left after fox predation",1:38:00 PM,17AUG2005,13JUN2005,,,,,33.8537200,-77.959500,42L,N,,33.8537200,-77.959500,,,,42L,East,,,,,,,,,
7,Y,Cc,,,RRE277,E,RRE279,E,105.5,104,90.5,100,98,73.5,,55,,,128,5,42,10,,,11:22:00 PM,07AUG2005,13JUN2005,,,,,33.8650200,-78.009530,11,N,,33.8650200,-78.009530,,,,11,South,,,,,,,,,
8,Y,Cc,,,RRE281,E,RRE244,E,103.2,101,35.5,93.2,92,69.5,,,,,66,52,1,10,,,4:18:00 AM,12AUG2005,16JUN2005,,,,,33.9473200,-77.927750,42L,N,,33.9473200,-77.927750,,,,42L,East,,,,,,,,,
9,Y,Cc,,,,,,,100,97,90,,88,67.8,,,,,,,,,,fox predation- remaining 12 pipped eggs brought back and then released,3:36:00 AM,,17JUN2005,,,,,33.8714000,-77.957880,42L,N,,33.8714000,-77.957880,,,,42L,East,,,,,,,,,
10,Y,Cc,,,RRE206,E,RRE246,E,102.8,101,94.2,93.8,93,69,,,,,111,28,110,6,,ghost crab exposed nest- caved in; 99 hatchlings released 8/11; 23 hatchlings/eggs brought back,11:10:00 PM,11AUG2005,20JUN2005,,,,,33.8439500,-77.965630,36L,N,,33.8439500,-77.965630,,,,36L,South,,,,,,,,,
11,Y,Cc,,,RRE280,E,RRE259,E,112,112,94,106,105,74,,54,,,101,20,37,6,,Missing 2 notches out of back right shell,10:30:00 PM,14AUG2005,21JUN2005,,,,,33.8430800,-77.963220,36L,N,,33.8430800,-77.963220,,,,36L,South,,,,,,,,,
12,Y,Cc,,,RRZ562,A,RRE238,A,99.5,98,85,93,90,74.8,Y,58,,,96,9,2,0,,,10:40:00 PM,19AUG2005,22JUN2005,,,,,33.8701200,-77.957900,42L,N,,33.8701200,-77.957900,,,,42L,East,,,,,,,,,
13,Y,Cc,,,RRE247,E,RRE197,E,103,100,94.7,96.4,94,75,Y,56,,,120,8,1,0,,,12:05:00 AM,19AUG2005,24JUN2005,,,,,33.8676500,-77.958280,42L,N,,33.8676500,-77.958280,,,,42L,East,,,,,,,,,
14,Y,Cc,42554C595E,E,RRE235,E,RRE170,E,102,100,89,92.5,90,69.7,Y,,,,,,,,,fox predated at least 39 eggs; remainder of nest reburied; fox predation before inventory- no eggs left,1:34:00 AM,,24JUN2005,,,,,33.8421300,-77.960020,39R,N,,33.8421300,-77.960020,,,,39R,East,,,,,,,,,
15,Y,Cc,,,RRZ557,E,RRZ559,E,85.5,85,77.5,78.2,77,61,Y,63,63,,13,50,0,0,,,9:28:00 PM,26AUG2005,24JUN2005,,,,,33.8404300,-77.961030,36L,Y,,33.8421000,-77.961030,33.8404300,-77.961030,36L,,,South,,,,,,,,
16,Y,Cc,,,RRZ563,E,RRE201,E,107.5,105,92.5,98.5,97,68,Y,50,,,95,5,0,0,,,1:55:00 AM,15AUG2005,26JUN2005,,,,,33.8864800,-77.955670,42L,N,,33.8864800,-77.955670,,,,42L,East,,,,,,,,,
17,Y,Cc,,,,,,,,,,,,,,,120,,60,0,1,,,fox predation before inventory- 60 eggshells and 1 live hatchling found,11:00:00 PM,,26JUN2005,,,,,33.8476300,-77.960030,39R,Y,,33.8476300,-77.960030,33.8476300,-77.960030,39R,,,East,,,,,,,,
18,Y,Cc,,,RRZ564,A,RRE230,A,105.7,103,95.5,98.5,97,73.4,,,,,,,,,,fox predation before inventory- no eggs found,11:45:00 PM,,26JUN2005,,,,,33.8489200,-77.959980,42L,N,,33.8489200,-77.959980,,,,42L,East,,,,,,,,,
19,Y,Cc,,,RRZ560,E,RRZ556,E,94.8,92,83.3,87.3,86,64,Y,53,,,67,6,0,0,,,12:09:00 AM,21AUG2005,29JUN2005,,,,,33.8503200,-77.981800,28R,N,,33.8503200,-77.981800,,,,28R,South,,,,,,,,,
20,Y,Cc,,,RRZ510,E,RRZ503,E,94.5,93,84.7,88.8,86,68,,52,,,73,13,1,5,,,12:56:00 AM,21AUG2005,30JUN2005,,,,,33.8467500,-77.971700,32L,N,,33.8467500,-77.971700,,,,32L,South,,,,,,,,,
21,N,,,,,,,,,,,,,,,,,,,,,,,,4:30:00 AM,,30JUN2005,,,,,33.8609200,-78.006680,13R,N,,33.8609200,-78.006680,,,,13R,South,,,,,,,,,
22,N,,,,,,,,,,,,,,,50,,,83,1,3,3,,,1:35:00 AM,21AUG2005,02JUL2005,,,,,33.8443800,-77.966550,36L,N,,33.8443800,-77.966550,,,,36L,South,,,,,,,,,
23,Y,Cc,46791B104E,A,RRE233,A,RRE241,A,98.5,96,87,90,89,69,,55,,,73,5,0,1,,,10:14:00 AM,27AUG2005,03JUL2005,,,,,33.8457300,-77.960070,39L,N,,33.8457300,-77.960070,,,,39L,East,,,,,,,,,
24,Y,Cc,46764F1C56,A,QQM289,E,QQM292,E,106,105,97,96.5,95,71.8,,,,,133,10,2,0,,,11:45:00 PM,29AUG2005,03JUL2005,,,,,33.8713300,-77.958070,42L,N,,33.8713300,-77.958070,,,,42L,East,,,,,,,,,
25,Y,Cc,,,,,,,,,,,,,,,,,4,58,0,0,,5 small spacer eggs; not counted in inventory #'s,12:30:00 AM,31AUG2005,04JUL2005,,,,,33.9158500,-77.950700,42L,N,,33.9158500,-77.950700,,,,42L,East,,,,,,,,,
26,N,,,,,,,,,,,,,,,,,,150,6,0,1,,,1:00:00 AM,27AUG2005,04JUL2005,,,,,,,42L,N,,,,,,,42L,East,,,,,,,,,
27,Y,Cc,46695433864,A,RRE206,E,RRE246,E,105.1,102,95,94.6,93,69.4,Y,52,,,132,10,13,1,,,12:30:00 AM,26AUG2005,05JUL2005,,,,,33.8513800,-77.984730,26R,N,,33.8513800,-77.984730,,,,26R,South,,,,,,,,,
28,Y,Cc,,,RRE280,E,RRE259,E,112,112,94,106,105,74,,,,,141,3,8,3,,,1:54:00 AM,22AUG2005,05JUL2005,,,,,33.8457800,-77.969300,35,N,,33.8457800,-77.969300,,,,35,South,,,,,,,,,
29,Y,Cc,42554C595E,,RRE235,E,,,102,100,89,92.5,90,69.7,,52,,,83,13,10,3,,,3:50:00 AM,28AUG2005,07JUL2005,,,,,33.8442700,-77.959970,39L,N,,33.8442700,-77.959970,,,,39L,East,,,,,,,,,
30,N,,,,,,,,,,,,,,,41,,,132,11,6,6,,,10:24:00 PM,17AUG2005,07JUL2005,,,,,,,42L,N,,,,,,,42L,East,,,,,,,,,
31,Y,Cc,,,RRE277,E,RRE279,E,105.5,104,90.5,100,98,73.5,,,,,,,,,,"fox predation 8/22/05; covered back up; fox predation 8/25; 9 eggshells by nest scattered, 62 hatchlings released, 8 live pipping, 3 unhatched eggs (1 unfertile), 33 hatchlings in tank at conservancy, 91 eggshells",1:12:00 AM,,08JUL2005,,,,,,,20,N,,,,,,,20,South,,,,,,,,,
32,Y,Cc,46793B181F,A,RRZ507,E,RRZ555,E,100,100,87.5,92.2,91,70.4,Y,57,91,,13,78,4,0,,,1:15:00 AM,05SEP2005,10JUL2005,,,,,33.8450500,-77.960280,39R,Y,,33.8450500,-77.960280,,,,39R,,,,,,,,,,
33,Y,Cc,,,RRE281,E,RRE244,E,103.2,101,35.5,93.2,92,69.5,,55,,,,,,,,not inventoried because of excessive sand over nest,2:50:00 AM,03SEP2005,10JUL2005,,,,,,,42L,N,,,,,,,42L,East,,,,,,,,,
34,N,,,,,,,,,,,,,,,55,,,46,90,9,,,,4:00:00 AM,03SEP2005,10JUL2005,,,,,33.8498200,-77.966480,36L,N,,33.8498200,-77.966480,,,,36L,South,,,,,,,,,
35,Y,Cc,4679590E5E,E,RRZ510,E,RRZ503,E,94.5,93,84.7,88.8,86,68,Y,55,,,94,9,0,0,,,12:12:00 AM,06SEP2005,13JUL2005,,,,,33.8531800,-77.991370,21L,N,,33.8531800,-77.991370,,,,21L,South,,,,,,,,,
36,Y,Cc,4099549354,E,RRE206,E,RRE246,E,102.8,101,94.2,93.8,93,69,Y,52,,,60,58,0,2,,,1:20:00 AM,07SEP2005,17JUL2005,,,,,33.8543800,-77.995320,19R,N,,33.8543800,-77.995320,,,,19R,South,,,,,,,,,
37,Y,Cc,4678553363,A,RRZ504,E,RRZ511,E,96.25,94,85,87.75,87,67.75,Y,,,,,,,,,lost to Hurricane Ophelia,11:50:00 PM,,17JUL2005,,,,,33.9273200,-77.937800,42L,N,,33.9273200,-77.937800,,,,42L,East,,,,,,,,,
38,Y,Cc,4669492D00,A,RRE280,E,RRE259,E,112,112,94,106,105,74,,53,,,141,13,2,6,,,12:25:00 AM,09SEP2005,18JUL2005,,,,,33.8465700,-77.970330,34R,N,,33.8465700,-77.970330,,,,34R,South,,,,,,,,,
39,Y,Cc,46764F1C56,,QQM289,E,QQM292,E,106,105,97,96.5,95,71.8,,,,,,,,,,lost to Hurricane Ophelia,1:09:00 AM,,18JUL2005,,,,,33.9188200,-77.941470,42L,N,,33.9188200,-77.941470,,,,42L,East,,,,,,,,,
40,Y,Cc,,,RRE277,E,RRE279,E,105.5,104,90.5,100,98,73.5,,,,,,,,,,,2:15:00 AM,,19JUL2005,,,,,33.8564300,-77.959770,39R,N,,33.8564300,-77.959770,,,,39R,East,,,,,,,,,
41,Y,Cc,,,RRE235,E,RRE236,A,102,101,84,90.5,89,69,,,,,,,,,,,5:20:00 AM,,20JUL2005,,,,,33.8420200,-77.960020,42L,N,,33.8420200,-77.960020,,,,42L,East,,,,,,,,,
42,N,,,,,,,,,,,,,,,,,,,,,,,lost to Hurricane Ophelia,4:19:00 AM,,21JUL2005,,,,,33.9488800,-77.927080,42L,N,,33.9488800,-77.927080,,,,42L,East,,,,,,,,,
43,Y,Cc,4700427656,A,RRE247,E,RRE197,E,103,100,94.7,96.4,94,75,,,,,,,,,,lost to Hurricane Ophelia,9:45:00 PM,,21JUL2005,,,,,33.9436800,-77.929730,42L,N,,33.9436800,-77.929730,,,,42L,East,,,,,,,,,
44,Y,Cc,,,RRZ515,E,RRE228,E,33.5,34,32.25,78.25,81,64.5,,,,,,,,,,,1:30:00 AM,,23JUL2005,,,,,33.8695000,-78.008880,9L,N,,33.8695000,-78.008880,,,,9L,West,,,,,,,,,
45,N,,,,,,,,,,,,,,,,,1,30,0,0,0,,only 30 eggs found during inventory after Hurricane Ophelia,6:08:00 AM,,23JUL2005,,,,,33.8433800,-77.964500,36L,N,,33.8433800,-77.964500,,,,36L,South,,,,,,,,,
46,Y,Cc,46793B181F,E,RRZ507,E,RRZ555,E,100,100,87.5,92.2,91,70.4,,,,,,,,,,lost to Hurricane Ophelia,1:45:00 AM,,24JUL2005,,,,,33.8695000,-78.008870,42L,N,,33.8695000,-78.008870,,,,42L,East,,,,,,,,,
47,Y,Cc,,,RRE232,E,RRE237,E,89.2,89,86,81.5,79,64.7,,,,,45,60,0,45,,,4:25:00 AM,,24JUL2005,,,,,33.9217800,-77.940070,15R,N,,33.9217800,-77.940070,,,,15R,South,,,,,,,,,
48,Y,Cc,,,,,RRZ109,E,99.3,99,95.7,92,90,72.5,,,,,,,,,,,12:01:00 AM,,25JUL2005,,,,,33.8719500,-77.957930,42L,N,,33.8719500,-77.957930,,,,42L,East,,,,,,,,,
49,N,Cc,,,,,,,,,,,,,,51,,,79,11,1,1,,,2:55:00 AM,14SEP2005,25JUL2005,,,,,33.8529800,-77.989450,23,N,,33.8529800,-77.989450,,,,23,South,,,,,,,,,
50,N,,,,,,,,,,,,,,,,,,,,,,,fox found nest before inventory,11:00:00 PM,20AUG2005,,,,,,33.8456700,-77.969470,35L,N,,33.8456700,-77.969470,,,,35L,South,,,,,,,,,
51,Y,Cc,42554C595E,E,RRE235,E,RRE269,A,102,100,89,92.5,90,69.7,,53,,,83,2,0,0,,fox invaded nest after hatching; inventory may not be precise due to scattered eggs,4:15:00 AM,23SEP2005,01AUG2005,,,,,33.8445500,-77.966850,36L,N,,33.8445500,-77.966850,,,,36L,South,,,,,,,,,
52,Y,Cc,,,RRE280,E,RRE259,E,112,112,94,106,105,72.7,,54,,,64,47,2,,,,3:05:00 AM,25SEP2005,02AUG2005,,,,,33.8456000,-77.968780,35L,N,,33.8456000,-77.968780,,,,35L,South,,,,,,,,,
53,Y,Cc,4232307A6E,A,RRZ514,A,RRZ559,E,,,,,,,,,,,27,41,1,0,,,10:16:00 PM,,03AUG2005,,,,,33.8430200,-77.964120,36L,N,,33.8430200,-77.964120,,,,36L,South,,,,,,,,,
54,Y,Cc,4679590E5E,E,RRZ510,E,RRZ503,E,94.5,93,84.7,88.8,86,68,,,,,,,,,,lost to Hurricane Ophelia,,,08AUG2005,,,,,33.8538300,-77.993720,19,N,,33.8538300,-77.993720,,,,19,South,,,,,,,,,
